date,province,no_patient,pm25
2023-11-10,สุพรรณบุรี,25,14.4
2023-11-10,สุราษฎร์ธานี,60,11.65
2023-11-10,สุรินทร์,48,10.9
2023-11-10,สุโขทัย,35,19.2
2023-11-10,อำนาจเจริญ,48,18.0
2023-11-10,อุดรธานี,28,21.1
2023-11-10,อุตรดิตถ์,17,20.5
2023-11-10,อุทัยธานี,14,22.049999999999997
2023-11-10,อุบลราชธานี,42,15.8
2023-11-10,อ่างทอง,11,19.1
2023-11-10,เชียงราย,58,22.9
2023-11-10,เชียงใหม่,58,17.0
2023-11-10,เพชรบูรณ์,47,16.85
2023-11-10,เลย,27,13.850000000000001
2023-11-10,แพร่,28,18.4
2023-11-10,แม่ฮ่องสอน,17,9.0
2023-11-11,กรุงเทพมหานคร,9,23.436363636363634
2023-11-11,กาญจนบุรี,4,19.7
2023-11-11,กาฬสินธุ์,11,30.0
2023-11-11,กำแพงเพชร,5,18.0
2023-11-11,ขอนแก่น,24,19.8
2023-11-11,จันทบุรี,6,14.9
2023-11-11,ชลบุรี,24,15.5
2023-11-11,ชัยภูมิ,11,23.6
2023-11-11,ตรัง,17,12.6
2023-11-11,ตาก,4,23.2
2023-11-11,นครปฐม,7,20.1
2023-11-11,นครพนม,9,13.8
2023-11-11,นครราชสีมา,33,19.0
2023-11-11,นครศรีธรรมราช,24,15.3
2023-11-11,นครสวรรค์,10,13.9
2023-11-11,นนทบุรี,26,17.9
2023-11-11,น่าน,7,17.65
2023-11-11,บึงกาฬ,2,11.0
2023-11-11,บุรีรัมย์,18,9.1
2023-11-11,ปทุมธานี,8,18.3
2023-11-11,ประจวบคีรีขันธ์,8,22.4
2023-11-11,ปราจีนบุรี,5,14.7
2023-11-11,ปัตตานี,10,10.0
2023-11-11,พระนครศรีอยุธยา,20,18.2
2023-11-11,พะเยา,5,19.3
2023-11-11,พังงา,9,6.8
2023-11-11,พัทลุง,13,9.9
2023-11-11,พิจิตร,7,13.7
2023-11-11,พิษณุโลก,9,19.2
2023-11-11,ภูเก็ต,3,17.0
2023-11-11,มุกดาหาร,5,21.2
2023-11-11,ยะลา,10,13.05
2023-11-11,ยโสธร,9,19.9
2023-11-11,ระนอง,2,7.3
2023-11-11,ระยอง,6,19.96
2023-11-11,ราชบุรี,11,18.2
2023-11-11,ลพบุรี,7,19.7
2023-11-11,ลำปาง,4,17.525
2023-11-11,ลำพูน,7,20.5
2023-11-11,ศรีสะเกษ,25,9.0
2023-11-11,สกลนคร,8,12.1
2023-11-11,สงขลา,26,14.05
2023-11-11,สตูล,13,14.1
2023-11-11,สมุทรปราการ,19,24.9
2023-11-11,สมุทรสงคราม,1,18.6
2023-11-11,สมุทรสาคร,17,34.05
2023-11-11,สระบุรี,17,26.7
2023-11-11,สระแก้ว,3,6.2
2023-11-11,สุพรรณบุรี,7,13.8
2023-11-11,สุราษฎร์ธานี,15,13.9
2023-11-11,สุรินทร์,16,11.9
2023-11-11,สุโขทัย,4,18.5
2023-11-11,อำนาจเจริญ,7,16.1
2023-11-11,อุดรธานี,16,21.9
2023-11-11,อุตรดิตถ์,3,20.1
2023-11-11,อุทัยธานี,3,16.2
2023-11-11,อุบลราชธานี,19,15.5
2023-11-11,อ่างทอง,2,16.7
2023-11-11,เชียงราย,11,23.15
2023-11-11,เชียงใหม่,26,18.15
2023-11-11,เพชรบูรณ์,5,17.4
2023-11-11,เลย,6,16.2
2023-11-11,แพร่,6,19.2
2023-11-11,แม่ฮ่องสอน,4,9.8
2023-11-12,กรุงเทพมหานคร,9,21.625
2023-11-12,กาญจนบุรี,13,19.4
2023-11-12,กาฬสินธุ์,10,23.1
2023-11-12,กำแพงเพชร,9,12.1
2023-11-12,ขอนแก่น,38,14.4
2023-11-12,จันทบุรี,3,10.1
2023-11-12,ฉะเชิงเทรา,5,7.7
2023-11-12,ชลบุรี,19,12.333333333333334
2023-11-12,ชัยภูมิ,11,17.1
2023-11-12,ตรัง,14,8.6
2023-11-12,ตราด,2,13.5
2023-11-12,ตาก,5,21.6
2023-11-12,นครนายก,2,9.2
2023-11-12,นครปฐม,4,14.1
2023-11-12,นครพนม,8,14.2
2023-11-12,นครราชสีมา,35,17.5
2023-11-12,นครศรีธรรมราช,26,10.1
2023-11-12,นครสวรรค์,12,10.8
2023-11-12,นนทบุรี,10,17.55
2023-11-12,น่าน,1,18.950000000000003
2023-11-12,บึงกาฬ,3,8.8
2023-11-12,บุรีรัมย์,16,8.6
2023-11-12,ปทุมธานี,9,15.1
2023-11-12,ประจวบคีรีขันธ์,8,21.9
2023-11-12,ปราจีนบุรี,5,13.8
2023-11-12,ปัตตานี,7,5.3
2023-11-12,พระนครศรีอยุธยา,17,10.7
2023-11-12,พังงา,9,5.1
2023-11-12,พัทลุง,20,6.1
2023-11-12,พิจิตร,8,8.8
2023-11-12,พิษณุโลก,5,15.6
2023-11-12,ภูเก็ต,7,13.8
2023-11-12,มุกดาหาร,8,14.2
2023-11-12,ยะลา,9,10.9
2023-11-12,ยโสธร,2,18.4
2023-11-12,ระนอง,3,6.0
2023-11-12,ระยอง,12,20.88
2023-11-12,ราชบุรี,7,20.6
2023-11-12,ลพบุรี,6,15.1
2023-11-12,ลำปาง,4,16.525
2023-11-12,ลำพูน,5,21.4
2023-11-12,ศรีสะเกษ,12,9.1
2023-11-12,สกลนคร,11,9.5
2023-11-12,สงขลา,30,9.05
2023-11-12,สตูล,15,9.4
2023-11-12,สมุทรปราการ,14,22.8
2023-11-12,สมุทรสาคร,16,29.349999999999998
2023-11-12,สระบุรี,12,21.55
2023-11-12,สระแก้ว,1,6.7
2023-11-12,สิงห์บุรี,3,11.3
2023-11-12,สุพรรณบุรี,7,7.1
2023-11-12,สุราษฎร์ธานี,24,9.9
2023-11-12,สุรินทร์,22,10.8
2023-11-12,สุโขทัย,11,14.7
2023-11-12,อำนาจเจริญ,8,11.9
2023-11-12,อุดรธานี,12,13.8
2023-11-12,อุตรดิตถ์,7,18.7
2023-11-12,อุทัยธานี,2,14.9
2023-11-12,อุบลราชธานี,25,15.1
2023-11-12,อ่างทอง,6,11.0
2023-11-12,เชียงราย,7,22.65
2023-11-12,เชียงใหม่,18,18.45
2023-11-12,เพชรบูรณ์,4,16.3
2023-11-12,เลย,3,15.9
2023-11-12,แพร่,2,18.4
2023-11-12,แม่ฮ่องสอน,4,10.4
2023-11-13,กรุงเทพมหานคร,23,19.85974025974026
2023-11-13,กาญจนบุรี,20,18.8
2023-11-13,กาฬสินธุ์,34,19.9
2023-11-13,กำแพงเพชร,53,9.2
2023-11-13,ขอนแก่น,64,11.7
2023-11-13,จันทบุรี,18,9.4
2023-11-13,ฉะเชิงเทรา,23,16.5
2023-11-13,ชลบุรี,88,12.799999999999999
2023-11-13,ชัยภูมิ,24,16.3
2023-11-13,ตรัง,55,7.8
2023-11-13,ตราด,7,12.1
2023-11-13,ตาก,35,13.7
2023-11-13,นครนายก,16,9.7
2023-11-13,นครปฐม,17,14.7
2023-11-13,นครพนม,27,8.1
2023-11-13,นครราชสีมา,149,17.5
2023-11-13,นครศรีธรรมราช,90,10.8
2023-11-13,นครสวรรค์,44,9.1
2023-11-13,นนทบุรี,109,18.3
2023-11-13,น่าน,32,15.55
2023-11-13,บึงกาฬ,6,7.4
2023-11-13,บุรีรัมย์,39,9.0
2023-11-13,ปทุมธานี,17,16.0
2023-11-13,ประจวบคีรีขันธ์,25,15.4
2023-11-13,ปราจีนบุรี,17,15.4
2023-11-13,ปัตตานี,30,8.0
2023-11-13,พระนครศรีอยุธยา,54,17.5
2023-11-13,พะเยา,14,15.7
2023-11-13,พังงา,48,4.4
2023-11-13,พัทลุง,41,7.7
2023-11-13,พิจิตร,29,9.5
2023-11-13,พิษณุโลก,37,14.8
2023-11-13,ภูเก็ต,23,13.0
2023-11-13,มุกดาหาร,7,13.2
2023-11-13,ยะลา,32,11.15
2023-11-13,ยโสธร,19,12.4
2023-11-13,ระนอง,9,6.2
2023-11-13,ระยอง,50,18.16
2023-11-13,ราชบุรี,38,15.4
2023-11-13,ลพบุรี,67,15.1
2023-11-13,ลำปาง,65,15.25
2023-11-13,ลำพูน,19,15.6
2023-11-13,ศรีสะเกษ,43,4.8
2023-11-13,สกลนคร,34,7.4
2023-11-13,สงขลา,108,9.4
2023-11-13,สตูล,33,10.7
2023-11-13,สมุทรปราการ,42,20.66
2023-11-13,สมุทรสาคร,89,26.35
2023-11-13,สระบุรี,58,20.35
2023-11-13,สระแก้ว,13,9.6
2023-11-13,สิงห์บุรี,4,14.2
2023-11-13,สุพรรณบุรี,32,8.7
2023-11-13,สุราษฎร์ธานี,74,7.9
2023-11-13,สุรินทร์,22,11.3
2023-11-13,สุโขทัย,19,15.7
2023-11-13,หนองคาย,18,21.6
2023-11-13,อำนาจเจริญ,22,8.7
2023-11-13,อุดรธานี,118,10.2
2023-11-13,อุตรดิตถ์,11,15.6
2023-11-13,อุทัยธานี,11,15.0
2023-11-13,อุบลราชธานี,90,8.6
2023-11-13,อ่างทอง,9,10.0
2023-11-13,เชียงราย,47,23.15
2023-11-13,เชียงใหม่,58,16.15
2023-11-13,เพชรบูรณ์,29,16.2
2023-11-13,เลย,17,12.9
2023-11-13,แพร่,7,17.1
2023-11-13,แม่ฮ่องสอน,14,10.7
2023-11-14,กรุงเทพมหานคร,31,22.514666666666667
2023-11-14,กาญจนบุรี,27,19.6
2023-11-14,กาฬสินธุ์,28,17.1
2023-11-14,กำแพงเพชร,31,9.3
2023-11-14,ขอนแก่น,86,7.4
2023-11-14,จันทบุรี,25,7.9
2023-11-14,ชลบุรี,102,11.733333333333334
2023-11-14,ชัยภูมิ,27,13.1
2023-11-14,ตรัง,47,7.0
2023-11-14,ตราด,6,13.6
2023-11-14,ตาก,22,13.8
2023-11-14,นครนายก,31,11.7
2023-11-14,นครปฐม,5,15.7
2023-11-14,นครพนม,18,6.7
2023-11-14,นครราชสีมา,158,15.0
2023-11-14,นครศรีธรรมราช,58,9.1
2023-11-14,นครสวรรค์,27,9.8
2023-11-14,นนทบุรี,114,23.65
2023-11-14,น่าน,50,14.55
2023-11-14,บึงกาฬ,8,3.9
2023-11-14,บุรีรัมย์,121,5.7
2023-11-14,ปทุมธานี,28,21.2
2023-11-14,ประจวบคีรีขันธ์,56,16.6
2023-11-14,ปราจีนบุรี,15,20.1
2023-11-14,ปัตตานี,47,8.7
2023-11-14,พระนครศรีอยุธยา,57,17.9
2023-11-14,พะเยา,12,13.5
2023-11-14,พังงา,11,6.3
2023-11-14,พัทลุง,50,5.1
2023-11-14,พิจิตร,16,12.0
2023-11-14,พิษณุโลก,44,14.2
2023-11-14,ภูเก็ต,7,12.7
2023-11-14,มุกดาหาร,11,11.9
2023-11-14,ยะลา,22,12.35
2023-11-14,ยโสธร,27,9.0
2023-11-14,ระนอง,7,7.7
2023-11-14,ระยอง,35,16.82
2023-11-14,ราชบุรี,59,20.2
2023-11-14,ลพบุรี,21,18.6
2023-11-14,ลำปาง,33,13.8
2023-11-14,ลำพูน,7,15.7
2023-11-14,ศรีสะเกษ,49,3.5
2023-11-14,สกลนคร,130,4.4
2023-11-14,สงขลา,83,7.8999999999999995
2023-11-14,สตูล,23,10.1
2023-11-14,สมุทรปราการ,28,23.0
2023-11-14,สมุทรสงคราม,13,16.1
2023-11-14,สมุทรสาคร,100,30.8
2023-11-14,สระบุรี,33,19.75
2023-11-14,สระแก้ว,9,7.3
2023-11-14,สิงห์บุรี,5,14.6
2023-11-14,สุพรรณบุรี,28,12.9
2023-11-14,สุราษฎร์ธานี,53,6.9
2023-11-14,สุรินทร์,43,7.7
2023-11-14,สุโขทัย,16,16.2
2023-11-14,หนองคาย,15,10.3
2023-11-14,อำนาจเจริญ,16,6.3
2023-11-14,อุดรธานี,45,5.6
2023-11-14,อุตรดิตถ์,8,14.9
2023-11-14,อุทัยธานี,14,16.0
2023-11-14,อุบลราชธานี,48,6.0
2023-11-14,อ่างทอง,10,13.6
2023-11-14,เชียงราย,52,15.899999999999999
2023-11-14,เชียงใหม่,97,12.55
2023-11-14,เพชรบูรณ์,35,13.1
2023-11-14,เลย,8,8.7
2023-11-14,แพร่,24,14.1
2023-11-14,แม่ฮ่องสอน,13,8.0
2023-11-15,กรุงเทพมหานคร,44,16.16153846153846
2023-11-15,กาญจนบุรี,41,19.8
2023-11-15,กาฬสินธุ์,30,20.7
2023-11-15,กำแพงเพชร,19,10.8
2023-11-15,ขอนแก่น,81,9.7
2023-11-15,จันทบุรี,27,6.3
2023-11-15,ชลบุรี,93,8.733333333333334
2023-11-15,ชัยภูมิ,66,12.7
2023-11-15,ตรัง,49,6.4
2023-11-15,ตราด,4,11.0
2023-11-15,ตาก,14,11.6
2023-11-15,นครนายก,14,8.2
2023-11-15,นครปฐม,11,17.4
2023-11-15,นครพนม,31,10.2
2023-11-15,นครราชสีมา,79,13.2
2023-11-15,นครศรีธรรมราช,49,7.0
2023-11-15,นครสวรรค์,48,11.8
2023-11-15,นนทบุรี,81,14.45
2023-11-15,น่าน,5,12.95
2023-11-15,บึงกาฬ,6,4.9
2023-11-15,บุรีรัมย์,60,6.6
2023-11-15,ปทุมธานี,22,12.9
2023-11-15,ประจวบคีรีขันธ์,15,15.3
2023-11-15,ปราจีนบุรี,12,14.0
2023-11-15,ปัตตานี,62,10.2
2023-11-15,พระนครศรีอยุธยา,42,12.7
2023-11-15,พะเยา,8,13.1
2023-11-15,พังงา,16,7.4
2023-11-15,พัทลุง,40,5.3
2023-11-15,พิจิตร,14,13.6
2023-11-15,พิษณุโลก,31,12.2
2023-11-15,ภูเก็ต,45,14.5
2023-11-15,มุกดาหาร,9,11.1
2023-11-15,ยะลา,19,11.5
2023-11-15,ยโสธร,23,9.7
2023-11-15,ระนอง,8,8.1
2023-11-15,ระยอง,36,11.82
2023-11-15,ราชบุรี,21,21.1
2023-11-15,ลพบุรี,21,12.5
2023-11-15,ลำปาง,52,11.775
2023-11-15,ลำพูน,7,13.3
2023-11-15,ศรีสะเกษ,37,4.2
2023-11-15,สกลนคร,51,7.6
2023-11-15,สงขลา,100,9.25
2023-11-15,สตูล,14,12.0
2023-11-15,สมุทรปราการ,33,18.18
2023-11-15,สมุทรสงคราม,2,18.7
2023-11-15,สมุทรสาคร,62,29.1
2023-11-15,สระบุรี,26,15.75
2023-11-15,สระแก้ว,23,7.8
2023-11-15,สิงห์บุรี,6,11.2
2023-11-15,สุพรรณบุรี,76,13.6
2023-11-15,สุราษฎร์ธานี,44,7.7
2023-11-15,สุรินทร์,38,6.5
2023-11-15,สุโขทัย,12,14.6
2023-11-15,หนองคาย,26,14.3
2023-11-15,อำนาจเจริญ,17,7.2
2023-11-15,อุดรธานี,98,7.7
2023-11-15,อุตรดิตถ์,11,14.7
2023-11-15,อุทัยธานี,9,16.5
2023-11-15,อุบลราชธานี,49,7.2
2023-11-15,อ่างทอง,6,10.1
2023-11-15,เชียงราย,43,16.65
2023-11-15,เชียงใหม่,80,14.2
2023-11-15,เพชรบูรณ์,13,15.4
2023-11-15,เลย,14,9.9
2023-11-15,แพร่,16,13.5
2023-11-15,แม่ฮ่องสอน,7,6.3
2023-11-16,กรุงเทพมหานคร,22,16.39294871794872
2023-11-16,กาญจนบุรี,21,20.1
2023-11-16,กาฬสินธุ์,42,21.3
2023-11-16,กำแพงเพชร,23,11.3
2023-11-16,ขอนแก่น,66,8.5
2023-11-16,จันทบุรี,45,6.3
2023-11-16,ฉะเชิงเทรา,14,10.4
2023-11-16,ชลบุรี,69,8.416666666666666
2023-11-16,ชัยภูมิ,34,15.05
2023-11-16,ตรัง,21,6.3
2023-11-16,ตราด,15,10.1
2023-11-16,ตาก,12,11.2
2023-11-16,นครนายก,13,9.0
2023-11-16,นครปฐม,16,18.5
2023-11-16,นครพนม,40,12.5
2023-11-16,นครราชสีมา,102,13.9
2023-11-16,นครศรีธรรมราช,44,9.4
2023-11-16,นครสวรรค์,34,13.350000000000001
2023-11-16,นนทบุรี,50,16.475
2023-11-16,น่าน,18,13.475
